current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
uwp/graphics-concepts/streaming-resources-features-tiers.md,uwp/graphics-concepts,streaming-resources-features-tiers.md,Streaming resources features tiers,uwp,guide,271,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/depth-buffers.md,uwp/graphics-concepts,depth-buffers.md,Depth buffers,uwp,guide,892,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/texture2d-and-texture2darray-subresource-tiling.md,uwp/graphics-concepts,texture2d-and-texture2darray-subresource-tiling.md,Texture2D and Texture2DArray subresource tiling,uwp,guide,302,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/mappings-are-into-a-tile-pool.md,uwp/graphics-concepts,mappings-are-into-a-tile-pool.md,Mappings are into a tile pool,uwp,guide,1046,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/monochrome-light-maps.md,uwp/graphics-concepts,monochrome-light-maps.md,Monochrome light maps,uwp,guide,202,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/rasterizer-ordered-view--rov-.md,uwp/graphics-concepts,rasterizer-ordered-view--rov-.md,Rasterizer ordered view (ROV),uwp,guide,191,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/color-light-maps.md,uwp/graphics-concepts,color-light-maps.md,Color light maps,uwp,guide,92,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/tile-pool-resizing.md,uwp/graphics-concepts,tile-pool-resizing.md,Tile pool resizing,uwp,guide,446,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/transforms.md,uwp/graphics-concepts,transforms.md,Transforms,uwp,guide,293,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/how-a-streaming-resource-s-area-is-tiled.md,uwp/graphics-concepts,how-a-streaming-resource-s-area-is-tiled.md,How a streaming resource's area is tiled,uwp,guide,541,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/compressed-texture-formats.md,uwp/graphics-concepts,compressed-texture-formats.md,Compressed texture formats,uwp,guide,328,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/render-target-view--rtv-.md,uwp/graphics-concepts,render-target-view--rtv-.md,Render target view (RTV),uwp,guide,119,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/pipeline-access-to-streaming-resources.md,uwp/graphics-concepts,pipeline-access-to-streaming-resources.md,Pipeline access to streaming resources,uwp,guide,446,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/constant-buffer-view--cbv-.md,uwp/graphics-concepts,constant-buffer-view--cbv-.md,Constant buffer view (CBV),uwp,guide,131,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/appendix.md,uwp/graphics-concepts,appendix.md,Appendices,uwp,guide,235,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/choosing-a-resource.md,uwp/graphics-concepts,choosing-a-resource.md,Choosing a resource,uwp,guide,935,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/primitive-topologies.md,uwp/graphics-concepts,primitive-topologies.md,Primitive topologies,uwp,guide,611,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/stream-output-view--sov-.md,uwp/graphics-concepts,stream-output-view--sov-.md,Stream output view (SOV),uwp,guide,134,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/coordinate-systems-and-geometry.md,uwp/graphics-concepts,coordinate-systems-and-geometry.md,Coordinate systems and geometry,uwp,guide,504,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/tier-3.md,uwp/graphics-concepts,tier-3.md,Tier 3,uwp,guide,61,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/triangle-lists.md,uwp/graphics-concepts,triangle-lists.md,Triangle lists,uwp,guide,315,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/anisotropic-texture-filtering.md,uwp/graphics-concepts,anisotropic-texture-filtering.md,Anisotropic texture filtering,uwp,guide,162,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/line-lists.md,uwp/graphics-concepts,line-lists.md,Line lists,uwp,guide,261,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/camera-space-transformations.md,uwp/graphics-concepts,camera-space-transformations.md,Camera space transformations,uwp,guide,368,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/triangle-interpolation.md,uwp/graphics-concepts,triangle-interpolation.md,Triangle interpolation,uwp,guide,238,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/creating-streaming-resources.md,uwp/graphics-concepts,creating-streaming-resources.md,Creating streaming resources,uwp,guide,539,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/streaming-resource-creation-parameters.md,uwp/graphics-concepts,streaming-resource-creation-parameters.md,Streaming resource creation parameters,uwp,guide,350,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/lighting-overview.md,uwp/graphics-concepts,lighting-overview.md,Lighting overview,uwp,overview,1173,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/hull-shader-stage--hs-.md,uwp/graphics-concepts,hull-shader-stage--hs-.md,Hull Shader (HS) stage,uwp,guide,570,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/compressed-texture-resources.md,uwp/graphics-concepts,compressed-texture-resources.md,Compressed texture resources,uwp,guide,711,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/depth-stencil-view--dsv-.md,uwp/graphics-concepts,depth-stencil-view--dsv-.md,Depth stencil view (DSV),uwp,guide,142,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/vectors--vertices--and-quaternions.md,uwp/graphics-concepts,vectors--vertices--and-quaternions.md,"Vectors, vertices, and quaternions",uwp,guide,397,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/texture-block-compression.md,uwp/graphics-concepts,texture-block-compression.md,Texture block compression,uwp,guide,806,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/tier-2.md,uwp/graphics-concepts,tier-2.md,Tier 2,uwp,guide,557,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/streaming-resource-cross-process-and-device-sharing.md,uwp/graphics-concepts,streaming-resource-cross-process-and-device-sharing.md,Streaming resource cross-process and device sharing,uwp,guide,166,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/primitives.md,uwp/graphics-concepts,primitives.md,Primitives,uwp,guide,307,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/shader-resource-view--srv-.md,uwp/graphics-concepts,shader-resource-view--srv-.md,Shader resource view (SRV) and Unordered Access view (UAV),uwp,guide,219,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/viewports-and-clipping.md,uwp/graphics-concepts,viewports-and-clipping.md,Viewports and clipping,uwp,guide,1021,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/texture-resources.md,uwp/graphics-concepts,texture-resources.md,Texture resources,uwp,guide,128,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/introduction-to-textures.md,uwp/graphics-concepts,introduction-to-textures.md,Introduction to textures,uwp,guide,1203,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/line-strips.md,uwp/graphics-concepts,line-strips.md,Line strips,uwp,guide,233,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/data-type-conversion.md,uwp/graphics-concepts,data-type-conversion.md,Data type conversion,uwp,guide,2556,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/light-properties.md,uwp/graphics-concepts,light-properties.md,Light properties,uwp,guide,814,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/copying-and-accessing-resource-data.md,uwp/graphics-concepts,copying-and-accessing-resource-data.md,Copying and accessing resource data,uwp,guide,1587,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/streaming-resources.md,uwp/graphics-concepts,streaming-resources.md,Streaming resources,uwp,guide,271,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/floating-point-rules.md,uwp/graphics-concepts,floating-point-rules.md,Floating-point rules,uwp,guide,1475,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/tile-pool-creation.md,uwp/graphics-concepts,tile-pool-creation.md,Tile pool creation,uwp,guide,184,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/graphics-concepts/using-system-generated-values.md,uwp/graphics-concepts,using-system-generated-values.md,Using system-generated values,uwp,guide,993,legacy-frameworks/uwp/graphics-concepts/,legacy-uwp,UWP content preserved in legacy section
uwp/develop/index.md,uwp/develop,index.md,Develop UWP apps,uwp,overview,661,legacy-frameworks/uwp/develop/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/enterprise-shared-storage.md,uwp/enterprise,enterprise-shared-storage.md,Enterprise Shared Storage,uwp,guide,329,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/customer-database-tutorial.md,uwp/enterprise,customer-database-tutorial.md,Create a customer database application,uwp,tutorial,2602,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/customer-database-app-structure.md,uwp/enterprise,customer-database-app-structure.md,Customer database app structure,uwp,tutorial,834,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/wip-hub.md,uwp/enterprise,wip-hub.md,Windows Information Protection (WIP),uwp,guide,1040,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/index.md,uwp/enterprise,index.md,Enterprise,uwp,overview,2106,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/enterprise/wip-dev-guide.md,uwp/enterprise,wip-dev-guide.md,Windows Information Protection (WIP) developer guide,uwp,guide,4214,legacy-frameworks/uwp/enterprise/,legacy-uwp,UWP content preserved in legacy section
uwp/security/data-protection.md,uwp/security,data-protection.md,Data protection,uwp,guide,1130,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/cryptography.md,uwp/security,cryptography.md,Cryptography,uwp,guide,1124,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/create-random-numbers.md,uwp/security,create-random-numbers.md,Create random numbers,uwp,guide,133,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/export-restrictions-on-cryptography.md,uwp/security,export-restrictions-on-cryptography.md,Export restrictions on cryptography,uwp,guide,522,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/compare-buffers.md,uwp/security,compare-buffers.md,Compare buffers,uwp,guide,190,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/convert-between-strings-and-binary-data.md,uwp/security,convert-between-strings-and-binary-data.md,Convert between strings and binary data,uwp,guide,125,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/encode-and-decode-data.md,uwp/security,encode-and-decode-data.md,Encode and decode data,uwp,guide,146,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/web-account-manager.md,uwp/security,web-account-manager.md,Web Account Manager,uwp,guide,2418,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/intro-to-secure-windows-app-development.md,uwp/security,intro-to-secure-windows-app-development.md,Intro to secure Windows app development,uwp,guide,6241,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/macs-hashes-and-signatures.md,uwp/security,macs-hashes-and-signatures.md,"MACs, hashes, and signatures",uwp,guide,1319,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/web-authentication-broker.md,uwp/security,web-authentication-broker.md,Web authentication broker,uwp,guide,1268,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/index.md,uwp/security,index.md,Security,uwp,overview,950,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/certificates.md,uwp/security,certificates.md,Intro to certificates,uwp,guide,1213,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/authentication-and-user-identity.md,uwp/security,authentication-and-user-identity.md,Authentication and user identity,uwp,guide,694,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/common-cryptography-tasks.md,uwp/security,common-cryptography-tasks.md,Common cryptography tasks,uwp,guide,221,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/share-certificates.md,uwp/security,share-certificates.md,Share certificates between apps,uwp,guide,1476,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/copy-to-and-from-byte-arrays.md,uwp/security,copy-to-and-from-byte-arrays.md,Copy to and from byte arrays,uwp,guide,137,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/cryptographic-keys.md,uwp/security,cryptographic-keys.md,Cryptographic keys,uwp,guide,894,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/security/companion-device-unlock.md,uwp/security,companion-device-unlock.md,Windows Hello and Unlocking With Companion Devices,uwp,guide,6455,legacy-frameworks/uwp/security/,legacy-uwp,UWP content preserved in legacy section
uwp/maps-and-location/guidelines-for-geofencing.md,uwp/maps-and-location,guidelines-for-geofencing.md,Guidelines for geofencing apps,uwp,guide,995,legacy-frameworks/uwp/maps-and-location/,legacy-uwp,UWP content preserved in legacy section
